sample_id,split,npz_file,npz_index,task,label,label_name,x,y,x_norm,y_norm,position_bin,shape_id
shape_control_train_01509,shape_control_train,shape_control_train.npz,1509,shape_control,1,plus,8,6,-0.483871,-0.612903,1,1
shape_control_train_01510,shape_control_train,shape_control_train.npz,1510,shape_control,0,square,9,23,-0.419355,0.483871,9,0
shape_control_train_01511,shape_control_train,shape_control_train.npz,1511,shape_control,1,plus,20,6,0.290323,-0.612903,2,1
shape_control_train_01512,shape_control_train,shape_control_train.npz,1512,shape_control,0,square,12,28,-0.225806,0.806452,13,0
shape_control_train_01513,shape_control_train,shape_control_train.npz,1513,shape_control,0,square,7,15,-0.548387,-0.032258,4,0
shape_control_train_01514,shape_control_train,shape_control_train.npz,1514,shape_control,1,plus,29,25,0.870968,0.612903,15,1
shape_control_train_01515,shape_control_train,shape_control_train.npz,1515,shape_control,1,plus,9,16,-0.419355,0.032258,9,1
shape_control_train_01516,shape_control_train,shape_control_train.npz,1516,shape_control,0,square,2,6,-0.870968,-0.612903,0,0
shape_control_train_01517,shape_control_train,shape_control_train.npz,1517,shape_control,0,square,4,11,-0.741935,-0.290323,4,0
shape_control_train_01518,shape_control_train,shape_control_train.npz,1518,shape_control,1,plus,17,21,0.096774,0.354839,10,1
shape_control_train_01519,shape_control_train,shape_control_train.npz,1519,shape_control,0,square,11,8,-0.290323,-0.483871,5,0
shape_control_train_01520,shape_control_train,shape_control_train.npz,1520,shape_control,1,plus,14,25,-0.096774,0.612903,13,1
shape_control_train_01521,shape_control_train,shape_control_train.npz,1521,shape_control,1,plus,24,22,0.548387,0.419355,11,1
shape_control_train_01522,shape_control_train,shape_control_train.npz,1522,shape_control,1,plus,18,7,0.161290,-0.548387,2,1
shape_control_train_01523,shape_control_train,shape_control_train.npz,1523,shape_control,0,square,6,17,-0.612903,0.096774,8,0
shape_control_train_01524,shape_control_train,shape_control_train.npz,1524,shape_control,1,plus,2,7,-0.870968,-0.548387,0,1
shape_control_train_01525,shape_control_train,shape_control_train.npz,1525,shape_control,0,square,13,16,-0.161290,0.032258,9,0
shape_control_train_01526,shape_control_train,shape_control_train.npz,1526,shape_control,1,plus,14,6,-0.096774,-0.612903,1,1
shape_control_train_01527,shape_control_train,shape_control_train.npz,1527,shape_control,1,plus,5,22,-0.677419,0.419355,8,1
shape_control_train_01528,shape_control_train,shape_control_train.npz,1528,shape_control,0,square,8,20,-0.483871,0.290323,9,0
shape_control_train_01529,shape_control_train,shape_control_train.npz,1529,shape_control,1,plus,26,5,0.677419,-0.677419,3,1
shape_control_train_01530,shape_control_train,shape_control_train.npz,1530,shape_control,1,plus,19,29,0.225806,0.870968,14,1
shape_control_train_01531,shape_control_train,shape_control_train.npz,1531,shape_control,1,plus,7,25,-0.548387,0.612903,12,1
shape_control_train_01532,shape_control_train,shape_control_train.npz,1532,shape_control,1,plus,2,29,-0.870968,0.870968,12,1
shape_control_train_01533,shape_control_train,shape_control_train.npz,1533,shape_control,1,plus,23,12,0.483871,-0.225806,6,1
shape_control_train_01534,shape_control_train,shape_control_train.npz,1534,shape_control,1,plus,24,11,0.548387,-0.290323,7,1
shape_control_train_01535,shape_control_train,shape_control_train.npz,1535,shape_control,1,plus,13,21,-0.161290,0.354839,9,1
shape_control_train_01536,shape_control_train,shape_control_train.npz,1536,shape_control,0,square,26,26,0.677419,0.677419,15,0
shape_control_train_01537,shape_control_train,shape_control_train.npz,1537,shape_control,1,plus,22,7,0.419355,-0.548387,2,1
shape_control_train_01538,shape_control_train,shape_control_train.npz,1538,shape_control,0,square,23,4,0.483871,-0.741935,2,0
shape_control_train_01539,shape_control_train,shape_control_train.npz,1539,shape_control,1,plus,2,28,-0.870968,0.806452,12,1
shape_control_train_01540,shape_control_train,shape_control_train.npz,1540,shape_control,0,square,15,5,-0.032258,-0.677419,1,0
shape_control_train_01541,shape_control_train,shape_control_train.npz,1541,shape_control,0,square,25,4,0.612903,-0.741935,3,0
shape_control_train_01542,shape_control_train,shape_control_train.npz,1542,shape_control,1,plus,14,7,-0.096774,-0.548387,1,1
shape_control_train_01543,shape_control_train,shape_control_train.npz,1543,shape_control,0,square,12,21,-0.225806,0.354839,9,0
shape_control_train_01544,shape_control_train,shape_control_train.npz,1544,shape_control,1,plus,15,22,-0.032258,0.419355,9,1
shape_control_train_01545,shape_control_train,shape_control_train.npz,1545,shape_control,1,plus,27,8,0.741935,-0.483871,7,1
shape_control_train_01546,shape_control_train,shape_control_train.npz,1546,shape_control,1,plus,26,12,0.677419,-0.225806,7,1
shape_control_train_01547,shape_control_train,shape_control_train.npz,1547,shape_control,0,square,2,20,-0.870968,0.290323,8,0
shape_control_train_01548,shape_control_train,shape_control_train.npz,1548,shape_control,1,plus,14,7,-0.096774,-0.548387,1,1
shape_control_train_01549,shape_control_train,shape_control_train.npz,1549,shape_control,0,square,18,5,0.161290,-0.677419,2,0
shape_control_train_01550,shape_control_train,shape_control_train.npz,1550,shape_control,1,plus,12,5,-0.225806,-0.677419,1,1
shape_control_train_01551,shape_control_train,shape_control_train.npz,1551,shape_control,1,plus,6,3,-0.612903,-0.806452,0,1
shape_control_train_01552,shape_control_train,shape_control_train.npz,1552,shape_control,0,square,20,18,0.290323,0.161290,10,0
shape_control_train_01553,shape_control_train,shape_control_train.npz,1553,shape_control,0,square,10,4,-0.354839,-0.741935,1,0
shape_control_train_01554,shape_control_train,shape_control_train.npz,1554,shape_control,0,square,6,13,-0.612903,-0.161290,4,0
shape_control_train_01555,shape_control_train,shape_control_train.npz,1555,shape_control,1,plus,27,16,0.741935,0.032258,11,1
shape_control_train_01556,shape_control_train,shape_control_train.npz,1556,shape_control,1,plus,11,6,-0.290323,-0.612903,1,1
shape_control_train_01557,shape_control_train,shape_control_train.npz,1557,shape_control,1,plus,20,23,0.290323,0.483871,10,1
shape_control_train_01558,shape_control_train,shape_control_train.npz,1558,shape_control,0,square,11,15,-0.290323,-0.032258,5,0
shape_control_train_01559,shape_control_train,shape_control_train.npz,1559,shape_control,1,plus,15,29,-0.032258,0.870968,13,1
shape_control_train_01560,shape_control_train,shape_control_train.npz,1560,shape_control,1,plus,28,27,0.806452,0.741935,15,1
shape_control_train_01561,shape_control_train,shape_control_train.npz,1561,shape_control,1,plus,19,21,0.225806,0.354839,10,1
shape_control_train_01562,shape_control_train,shape_control_train.npz,1562,shape_control,0,square,3,15,-0.806452,-0.032258,4,0
shape_control_train_01563,shape_control_train,shape_control_train.npz,1563,shape_control,0,square,3,29,-0.806452,0.870968,12,0
shape_control_train_01564,shape_control_train,shape_control_train.npz,1564,shape_control,0,square,6,3,-0.612903,-0.806452,0,0
shape_control_train_01565,shape_control_train,shape_control_train.npz,1565,shape_control,0,square,10,24,-0.354839,0.548387,13,0
shape_control_train_01566,shape_control_train,shape_control_train.npz,1566,shape_control,1,plus,25,26,0.612903,0.677419,15,1
shape_control_train_01567,shape_control_train,shape_control_train.npz,1567,shape_control,0,square,18,3,0.161290,-0.806452,2,0
shape_control_train_01568,shape_control_train,shape_control_train.npz,1568,shape_control,1,plus,5,6,-0.677419,-0.612903,0,1
shape_control_train_01569,shape_control_train,shape_control_train.npz,1569,shape_control,1,plus,3,8,-0.806452,-0.483871,4,1
shape_control_train_01570,shape_control_train,shape_control_train.npz,1570,shape_control,0,square,20,28,0.290323,0.806452,14,0
shape_control_train_01571,shape_control_train,shape_control_train.npz,1571,shape_control,1,plus,3,20,-0.806452,0.290323,8,1
shape_control_train_01572,shape_control_train,shape_control_train.npz,1572,shape_control,0,square,29,21,0.870968,0.354839,11,0
shape_control_train_01573,shape_control_train,shape_control_train.npz,1573,shape_control,0,square,19,27,0.225806,0.741935,14,0
shape_control_train_01574,shape_control_train,shape_control_train.npz,1574,shape_control,0,square,28,24,0.806452,0.548387,15,0
shape_control_train_01575,shape_control_train,shape_control_train.npz,1575,shape_control,0,square,25,7,0.612903,-0.548387,3,0
shape_control_train_01576,shape_control_train,shape_control_train.npz,1576,shape_control,0,square,10,13,-0.354839,-0.161290,5,0
shape_control_train_01577,shape_control_train,shape_control_train.npz,1577,shape_control,0,square,27,14,0.741935,-0.096774,7,0
shape_control_train_01578,shape_control_train,shape_control_train.npz,1578,shape_control,0,square,5,29,-0.677419,0.870968,12,0
shape_control_train_01579,shape_control_train,shape_control_train.npz,1579,shape_control,0,square,25,22,0.612903,0.419355,11,0
shape_control_train_01580,shape_control_train,shape_control_train.npz,1580,shape_control,0,square,2,4,-0.870968,-0.741935,0,0
shape_control_train_01581,shape_control_train,shape_control_train.npz,1581,shape_control,1,plus,25,20,0.612903,0.290323,11,1
shape_control_train_01582,shape_control_train,shape_control_train.npz,1582,shape_control,1,plus,7,11,-0.548387,-0.290323,4,1
shape_control_train_01583,shape_control_train,shape_control_train.npz,1583,shape_control,0,square,9,26,-0.419355,0.677419,13,0
shape_control_train_01584,shape_control_train,shape_control_train.npz,1584,shape_control,0,square,29,26,0.870968,0.677419,15,0
shape_control_train_01585,shape_control_train,shape_control_train.npz,1585,shape_control,0,square,24,24,0.548387,0.548387,15,0
shape_control_train_01586,shape_control_train,shape_control_train.npz,1586,shape_control,1,plus,20,22,0.290323,0.419355,10,1
shape_control_train_01587,shape_control_train,shape_control_train.npz,1587,shape_control,1,plus,4,24,-0.741935,0.548387,12,1
shape_control_train_01588,shape_control_train,shape_control_train.npz,1588,shape_control,1,plus,11,8,-0.290323,-0.483871,5,1
shape_control_train_01589,shape_control_train,shape_control_train.npz,1589,shape_control,1,plus,25,23,0.612903,0.483871,11,1
shape_control_train_01590,shape_control_train,shape_control_train.npz,1590,shape_control,1,plus,22,24,0.419355,0.548387,14,1
shape_control_train_01591,shape_control_train,shape_control_train.npz,1591,shape_control,1,plus,10,27,-0.354839,0.741935,13,1
shape_control_train_01592,shape_control_train,shape_control_train.npz,1592,shape_control,0,square,5,21,-0.677419,0.354839,8,0
shape_control_train_01593,shape_control_train,shape_control_train.npz,1593,shape_control,1,plus,22,11,0.419355,-0.290323,6,1
shape_control_train_01594,shape_control_train,shape_control_train.npz,1594,shape_control,0,square,29,4,0.870968,-0.741935,3,0
shape_control_train_01595,shape_control_train,shape_control_train.npz,1595,shape_control,0,square,8,29,-0.483871,0.870968,13,0
shape_control_train_01596,shape_control_train,shape_control_train.npz,1596,shape_control,0,square,18,7,0.161290,-0.548387,2,0
shape_control_train_01597,shape_control_train,shape_control_train.npz,1597,shape_control,1,plus,7,28,-0.548387,0.806452,12,1
shape_control_train_01598,shape_control_train,shape_control_train.npz,1598,shape_control,1,plus,26,21,0.677419,0.354839,11,1
shape_control_train_01599,shape_control_train,shape_control_train.npz,1599,shape_control,0,square,17,18,0.096774,0.161290,10,0
shape_control_train_01600,shape_control_train,shape_control_train.npz,1600,shape_control,0,square,9,5,-0.419355,-0.677419,1,0
shape_control_train_01601,shape_control_train,shape_control_train.npz,1601,shape_control,1,plus,29,22,0.870968,0.419355,11,1
shape_control_train_01602,shape_control_train,shape_control_train.npz,1602,shape_control,0,square,28,28,0.806452,0.806452,15,0
shape_control_train_01603,shape_control_train,shape_control_train.npz,1603,shape_control,0,square,18,19,0.161290,0.225806,10,0
shape_control_train_01604,shape_control_train,shape_control_train.npz,1604,shape_control,0,square,6,5,-0.612903,-0.677419,0,0
shape_control_train_01605,shape_control_train,shape_control_train.npz,1605,shape_control,0,square,3,12,-0.806452,-0.225806,4,0
shape_control_train_01606,shape_control_train,shape_control_train.npz,1606,shape_control,0,square,26,29,0.677419,0.870968,15,0
shape_control_train_01607,shape_control_train,shape_control_train.npz,1607,shape_control,0,square,2,29,-0.870968,0.870968,12,0
shape_control_train_01608,shape_control_train,shape_control_train.npz,1608,shape_control,1,plus,11,23,-0.290323,0.483871,9,1
shape_control_train_01609,shape_control_train,shape_control_train.npz,1609,shape_control,0,square,2,26,-0.870968,0.677419,12,0
shape_control_train_01610,shape_control_train,shape_control_train.npz,1610,shape_control,0,square,2,12,-0.870968,-0.225806,4,0
shape_control_train_01611,shape_control_train,shape_control_train.npz,1611,shape_control,0,square,21,26,0.354839,0.677419,14,0
shape_control_train_01612,shape_control_train,shape_control_train.npz,1612,shape_control,0,square,22,23,0.419355,0.483871,10,0
shape_control_train_01613,shape_control_train,shape_control_train.npz,1613,shape_control,1,plus,26,7,0.677419,-0.548387,3,1
shape_control_train_01614,shape_control_train,shape_control_train.npz,1614,shape_control,1,plus,27,6,0.741935,-0.612903,3,1
shape_control_train_01615,shape_control_train,shape_control_train.npz,1615,shape_control,0,square,9,23,-0.419355,0.483871,9,0
shape_control_train_01616,shape_control_train,shape_control_train.npz,1616,shape_control,0,square,22,22,0.419355,0.419355,10,0
shape_control_train_01617,shape_control_train,shape_control_train.npz,1617,shape_control,1,plus,11,19,-0.290323,0.225806,9,1
shape_control_train_01618,shape_control_train,shape_control_train.npz,1618,shape_control,0,square,2,20,-0.870968,0.290323,8,0
shape_control_train_01619,shape_control_train,shape_control_train.npz,1619,shape_control,1,plus,21,10,0.354839,-0.354839,6,1
shape_control_train_01620,shape_control_train,shape_control_train.npz,1620,shape_control,0,square,11,19,-0.290323,0.225806,9,0
shape_control_train_01621,shape_control_train,shape_control_train.npz,1621,shape_control,1,plus,25,18,0.612903,0.161290,11,1
shape_control_train_01622,shape_control_train,shape_control_train.npz,1622,shape_control,1,plus,21,26,0.354839,0.677419,14,1
shape_control_train_01623,shape_control_train,shape_control_train.npz,1623,shape_control,0,square,29,17,0.870968,0.096774,11,0
shape_control_train_01624,shape_control_train,shape_control_train.npz,1624,shape_control,0,square,6,15,-0.612903,-0.032258,4,0
shape_control_train_01625,shape_control_train,shape_control_train.npz,1625,shape_control,0,square,2,27,-0.870968,0.741935,12,0
shape_control_train_01626,shape_control_train,shape_control_train.npz,1626,shape_control,1,plus,4,7,-0.741935,-0.548387,0,1
shape_control_train_01627,shape_control_train,shape_control_train.npz,1627,shape_control,0,square,7,17,-0.548387,0.096774,8,0
shape_control_train_01628,shape_control_train,shape_control_train.npz,1628,shape_control,0,square,15,16,-0.032258,0.032258,9,0
shape_control_train_01629,shape_control_train,shape_control_train.npz,1629,shape_control,0,square,25,29,0.612903,0.870968,15,0
shape_control_train_01630,shape_control_train,shape_control_train.npz,1630,shape_control,0,square,24,17,0.548387,0.096774,11,0
shape_control_train_01631,shape_control_train,shape_control_train.npz,1631,shape_control,1,plus,11,24,-0.290323,0.548387,13,1
shape_control_train_01632,shape_control_train,shape_control_train.npz,1632,shape_control,0,square,23,25,0.483871,0.612903,14,0
shape_control_train_01633,shape_control_train,shape_control_train.npz,1633,shape_control,0,square,24,3,0.548387,-0.806452,3,0
shape_control_train_01634,shape_control_train,shape_control_train.npz,1634,shape_control,0,square,16,24,0.032258,0.548387,14,0
shape_control_train_01635,shape_control_train,shape_control_train.npz,1635,shape_control,0,square,6,23,-0.612903,0.483871,8,0
shape_control_train_01636,shape_control_train,shape_control_train.npz,1636,shape_control,1,plus,16,29,0.032258,0.870968,14,1
shape_control_train_01637,shape_control_train,shape_control_train.npz,1637,shape_control,0,square,7,3,-0.548387,-0.806452,0,0
shape_control_train_01638,shape_control_train,shape_control_train.npz,1638,shape_control,1,plus,3,25,-0.806452,0.612903,12,1
shape_control_train_01639,shape_control_train,shape_control_train.npz,1639,shape_control,1,plus,9,23,-0.419355,0.483871,9,1
shape_control_train_01640,shape_control_train,shape_control_train.npz,1640,shape_control,1,plus,10,20,-0.354839,0.290323,9,1
shape_control_train_01641,shape_control_train,shape_control_train.npz,1641,shape_control,0,square,19,3,0.225806,-0.806452,2,0
shape_control_train_01642,shape_control_train,shape_control_train.npz,1642,shape_control,0,square,16,25,0.032258,0.612903,14,0
shape_control_train_01643,shape_control_train,shape_control_train.npz,1643,shape_control,1,plus,23,8,0.483871,-0.483871,6,1
shape_control_train_01644,shape_control_train,shape_control_train.npz,1644,shape_control,0,square,14,15,-0.096774,-0.032258,5,0
shape_control_train_01645,shape_control_train,shape_control_train.npz,1645,shape_control,0,square,13,18,-0.161290,0.161290,9,0
shape_control_train_01646,shape_control_train,shape_control_train.npz,1646,shape_control,0,square,7,17,-0.548387,0.096774,8,0
shape_control_train_01647,shape_control_train,shape_control_train.npz,1647,shape_control,0,square,28,3,0.806452,-0.806452,3,0
shape_control_train_01648,shape_control_train,shape_control_train.npz,1648,shape_control,0,square,17,13,0.096774,-0.161290,6,0
shape_control_train_01649,shape_control_train,shape_control_train.npz,1649,shape_control,0,square,12,4,-0.225806,-0.741935,1,0
shape_control_train_01650,shape_control_train,shape_control_train.npz,1650,shape_control,1,plus,3,27,-0.806452,0.741935,12,1
shape_control_train_01651,shape_control_train,shape_control_train.npz,1651,shape_control,0,square,20,14,0.290323,-0.096774,6,0
shape_control_train_01652,shape_control_train,shape_control_train.npz,1652,shape_control,1,plus,22,14,0.419355,-0.096774,6,1
shape_control_train_01653,shape_control_train,shape_control_train.npz,1653,shape_control,0,square,6,2,-0.612903,-0.870968,0,0
shape_control_train_01654,shape_control_train,shape_control_train.npz,1654,shape_control,0,square,29,2,0.870968,-0.870968,3,0
shape_control_train_01655,shape_control_train,shape_control_train.npz,1655,shape_control,1,plus,4,24,-0.741935,0.548387,12,1
shape_control_train_01656,shape_control_train,shape_control_train.npz,1656,shape_control,1,plus,8,24,-0.483871,0.548387,13,1
shape_control_train_01657,shape_control_train,shape_control_train.npz,1657,shape_control,0,square,5,20,-0.677419,0.290323,8,0
shape_control_train_01658,shape_control_train,shape_control_train.npz,1658,shape_control,1,plus,3,19,-0.806452,0.225806,8,1
shape_control_train_01659,shape_control_train,shape_control_train.npz,1659,shape_control,0,square,22,7,0.419355,-0.548387,2,0
shape_control_train_01660,shape_control_train,shape_control_train.npz,1660,shape_control,0,square,13,27,-0.161290,0.741935,13,0
shape_control_train_01661,shape_control_train,shape_control_train.npz,1661,shape_control,1,plus,11,6,-0.290323,-0.612903,1,1
shape_control_train_01662,shape_control_train,shape_control_train.npz,1662,shape_control,0,square,20,11,0.290323,-0.290323,6,0
shape_control_train_01663,shape_control_train,shape_control_train.npz,1663,shape_control,1,plus,24,2,0.548387,-0.870968,3,1
shape_control_train_01664,shape_control_train,shape_control_train.npz,1664,shape_control,0,square,25,26,0.612903,0.677419,15,0
shape_control_train_01665,shape_control_train,shape_control_train.npz,1665,shape_control,0,square,2,20,-0.870968,0.290323,8,0
shape_control_train_01666,shape_control_train,shape_control_train.npz,1666,shape_control,0,square,23,13,0.483871,-0.161290,6,0
shape_control_train_01667,shape_control_train,shape_control_train.npz,1667,shape_control,1,plus,28,3,0.806452,-0.806452,3,1
shape_control_train_01668,shape_control_train,shape_control_train.npz,1668,shape_control,1,plus,28,28,0.806452,0.806452,15,1
shape_control_train_01669,shape_control_train,shape_control_train.npz,1669,shape_control,0,square,19,28,0.225806,0.806452,14,0
shape_control_train_01670,shape_control_train,shape_control_train.npz,1670,shape_control,0,square,22,8,0.419355,-0.483871,6,0
shape_control_train_01671,shape_control_train,shape_control_train.npz,1671,shape_control,1,plus,2,21,-0.870968,0.354839,8,1
shape_control_train_01672,shape_control_train,shape_control_train.npz,1672,shape_control,0,square,27,18,0.741935,0.161290,11,0
shape_control_train_01673,shape_control_train,shape_control_train.npz,1673,shape_control,1,plus,11,25,-0.290323,0.612903,13,1
shape_control_train_01674,shape_control_train,shape_control_train.npz,1674,shape_control,0,square,12,6,-0.225806,-0.612903,1,0
shape_control_train_01675,shape_control_train,shape_control_train.npz,1675,shape_control,1,plus,12,29,-0.225806,0.870968,13,1
shape_control_train_01676,shape_control_train,shape_control_train.npz,1676,shape_control,1,plus,9,17,-0.419355,0.096774,9,1
shape_control_train_01677,shape_control_train,shape_control_train.npz,1677,shape_control,0,square,19,21,0.225806,0.354839,10,0
shape_control_train_01678,shape_control_train,shape_control_train.npz,1678,shape_control,0,square,10,11,-0.354839,-0.290323,5,0
shape_control_train_01679,shape_control_train,shape_control_train.npz,1679,shape_control,0,square,27,28,0.741935,0.806452,15,0
shape_control_train_01680,shape_control_train,shape_control_train.npz,1680,shape_control,0,square,13,23,-0.161290,0.483871,9,0
shape_control_train_01681,shape_control_train,shape_control_train.npz,1681,shape_control,1,plus,7,18,-0.548387,0.161290,8,1
shape_control_train_01682,shape_control_train,shape_control_train.npz,1682,shape_control,1,plus,23,29,0.483871,0.870968,14,1
shape_control_train_01683,shape_control_train,shape_control_train.npz,1683,shape_control,1,plus,5,20,-0.677419,0.290323,8,1
shape_control_train_01684,shape_control_train,shape_control_train.npz,1684,shape_control,0,square,12,7,-0.225806,-0.548387,1,0
shape_control_train_01685,shape_control_train,shape_control_train.npz,1685,shape_control,1,plus,4,11,-0.741935,-0.290323,4,1
shape_control_train_01686,shape_control_train,shape_control_train.npz,1686,shape_control,1,plus,19,9,0.225806,-0.419355,6,1
shape_control_train_01687,shape_control_train,shape_control_train.npz,1687,shape_control,0,square,14,5,-0.096774,-0.677419,1,0
shape_control_train_01688,shape_control_train,shape_control_train.npz,1688,shape_control,1,plus,20,26,0.290323,0.677419,14,1
shape_control_train_01689,shape_control_train,shape_control_train.npz,1689,shape_control,1,plus,15,22,-0.032258,0.419355,9,1
shape_control_train_01690,shape_control_train,shape_control_train.npz,1690,shape_control,0,square,5,7,-0.677419,-0.548387,0,0
shape_control_train_01691,shape_control_train,shape_control_train.npz,1691,shape_control,0,square,26,27,0.677419,0.741935,15,0
shape_control_train_01692,shape_control_train,shape_control_train.npz,1692,shape_control,1,plus,14,10,-0.096774,-0.354839,5,1
shape_control_train_01693,shape_control_train,shape_control_train.npz,1693,shape_control,1,plus,4,6,-0.741935,-0.612903,0,1
shape_control_train_01694,shape_control_train,shape_control_train.npz,1694,shape_control,0,square,11,19,-0.290323,0.225806,9,0
shape_control_train_01695,shape_control_train,shape_control_train.npz,1695,shape_control,1,plus,4,17,-0.741935,0.096774,8,1
shape_control_train_01696,shape_control_train,shape_control_train.npz,1696,shape_control,1,plus,3,29,-0.806452,0.870968,12,1
shape_control_train_01697,shape_control_train,shape_control_train.npz,1697,shape_control,0,square,8,29,-0.483871,0.870968,13,0
shape_control_train_01698,shape_control_train,shape_control_train.npz,1698,shape_control,0,square,26,14,0.677419,-0.096774,7,0
shape_control_train_01699,shape_control_train,shape_control_train.npz,1699,shape_control,0,square,13,7,-0.161290,-0.548387,1,0
shape_control_train_01700,shape_control_train,shape_control_train.npz,1700,shape_control,1,plus,13,22,-0.161290,0.419355,9,1
shape_control_train_01701,shape_control_train,shape_control_train.npz,1701,shape_control,0,square,28,25,0.806452,0.612903,15,0
shape_control_train_01702,shape_control_train,shape_control_train.npz,1702,shape_control,1,plus,28,2,0.806452,-0.870968,3,1
shape_control_train_01703,shape_control_train,shape_control_train.npz,1703,shape_control,0,square,5,5,-0.677419,-0.677419,0,0
shape_control_train_01704,shape_control_train,shape_control_train.npz,1704,shape_control,0,square,13,7,-0.161290,-0.548387,1,0
shape_control_train_01705,shape_control_train,shape_control_train.npz,1705,shape_control,0,square,10,29,-0.354839,0.870968,13,0
shape_control_train_01706,shape_control_train,shape_control_train.npz,1706,shape_control,1,plus,8,3,-0.483871,-0.806452,1,1
shape_control_train_01707,shape_control_train,shape_control_train.npz,1707,shape_control,1,plus,24,6,0.548387,-0.612903,3,1
shape_control_train_01708,shape_control_train,shape_control_train.npz,1708,shape_control,0,square,16,11,0.032258,-0.290323,6,0
shape_control_train_01709,shape_control_train,shape_control_train.npz,1709,shape_control,0,square,28,26,0.806452,0.677419,15,0
shape_control_train_01710,shape_control_train,shape_control_train.npz,1710,shape_control,1,plus,5,18,-0.677419,0.161290,8,1
shape_control_train_01711,shape_control_train,shape_control_train.npz,1711,shape_control,0,square,26,14,0.677419,-0.096774,7,0
shape_control_train_01712,shape_control_train,shape_control_train.npz,1712,shape_control,1,plus,8,9,-0.483871,-0.419355,5,1
shape_control_train_01713,shape_control_train,shape_control_train.npz,1713,shape_control,1,plus,20,7,0.290323,-0.548387,2,1
shape_control_train_01714,shape_control_train,shape_control_train.npz,1714,shape_control,1,plus,13,8,-0.161290,-0.483871,5,1
shape_control_train_01715,shape_control_train,shape_control_train.npz,1715,shape_control,1,plus,25,12,0.612903,-0.225806,7,1
shape_control_train_01716,shape_control_train,shape_control_train.npz,1716,shape_control,0,square,15,5,-0.032258,-0.677419,1,0
shape_control_train_01717,shape_control_train,shape_control_train.npz,1717,shape_control,0,square,25,21,0.612903,0.354839,11,0
shape_control_train_01718,shape_control_train,shape_control_train.npz,1718,shape_control,1,plus,4,6,-0.741935,-0.612903,0,1
shape_control_train_01719,shape_control_train,shape_control_train.npz,1719,shape_control,1,plus,4,3,-0.741935,-0.806452,0,1
shape_control_train_01720,shape_control_train,shape_control_train.npz,1720,shape_control,0,square,26,4,0.677419,-0.741935,3,0
shape_control_train_01721,shape_control_train,shape_control_train.npz,1721,shape_control,1,plus,8,25,-0.483871,0.612903,13,1
shape_control_train_01722,shape_control_train,shape_control_train.npz,1722,shape_control,0,square,16,29,0.032258,0.870968,14,0
shape_control_train_01723,shape_control_train,shape_control_train.npz,1723,shape_control,1,plus,28,19,0.806452,0.225806,11,1
shape_control_train_01724,shape_control_train,shape_control_train.npz,1724,shape_control,1,plus,2,2,-0.870968,-0.870968,0,1
shape_control_train_01725,shape_control_train,shape_control_train.npz,1725,shape_control,0,square,14,23,-0.096774,0.483871,9,0
shape_control_train_01726,shape_control_train,shape_control_train.npz,1726,shape_control,1,plus,25,15,0.612903,-0.032258,7,1
shape_control_train_01727,shape_control_train,shape_control_train.npz,1727,shape_control,0,square,24,12,0.548387,-0.225806,7,0
shape_control_train_01728,shape_control_train,shape_control_train.npz,1728,shape_control,1,plus,15,29,-0.032258,0.870968,13,1
shape_control_train_01729,shape_control_train,shape_control_train.npz,1729,shape_control,1,plus,16,15,0.032258,-0.032258,6,1
shape_control_train_01730,shape_control_train,shape_control_train.npz,1730,shape_control,0,square,8,29,-0.483871,0.870968,13,0
shape_control_train_01731,shape_control_train,shape_control_train.npz,1731,shape_control,0,square,26,6,0.677419,-0.612903,3,0
shape_control_train_01732,shape_control_train,shape_control_train.npz,1732,shape_control,1,plus,15,17,-0.032258,0.096774,9,1
shape_control_train_01733,shape_control_train,shape_control_train.npz,1733,shape_control,0,square,28,18,0.806452,0.161290,11,0
shape_control_train_01734,shape_control_train,shape_control_train.npz,1734,shape_control,1,plus,10,23,-0.354839,0.483871,9,1
shape_control_train_01735,shape_control_train,shape_control_train.npz,1735,shape_control,0,square,26,15,0.677419,-0.032258,7,0
shape_control_train_01736,shape_control_train,shape_control_train.npz,1736,shape_control,0,square,27,2,0.741935,-0.870968,3,0
shape_control_train_01737,shape_control_train,shape_control_train.npz,1737,shape_control,1,plus,5,26,-0.677419,0.677419,12,1
shape_control_train_01738,shape_control_train,shape_control_train.npz,1738,shape_control,0,square,7,10,-0.548387,-0.354839,4,0
shape_control_train_01739,shape_control_train,shape_control_train.npz,1739,shape_control,1,plus,29,15,0.870968,-0.032258,7,1
shape_control_train_01740,shape_control_train,shape_control_train.npz,1740,shape_control,0,square,11,2,-0.290323,-0.870968,1,0
shape_control_train_01741,shape_control_train,shape_control_train.npz,1741,shape_control,0,square,28,25,0.806452,0.612903,15,0
shape_control_train_01742,shape_control_train,shape_control_train.npz,1742,shape_control,0,square,16,15,0.032258,-0.032258,6,0
shape_control_train_01743,shape_control_train,shape_control_train.npz,1743,shape_control,0,square,24,16,0.548387,0.032258,11,0
shape_control_train_01744,shape_control_train,shape_control_train.npz,1744,shape_control,1,plus,12,11,-0.225806,-0.290323,5,1
shape_control_train_01745,shape_control_train,shape_control_train.npz,1745,shape_control,0,square,16,27,0.032258,0.741935,14,0
shape_control_train_01746,shape_control_train,shape_control_train.npz,1746,shape_control,0,square,25,9,0.612903,-0.419355,7,0
